dataset,model,seed,mode,method,optimism,n_cert,n_cert_minority,test_per_class,cls,covered,U,delta,nominal
Abalone Gender,Linear,4,naive,CP Minimax,0.0,840,76,764,0,1.0,0.5841679081742435,0.0094954977488744,0.9905045022511256
Abalone Gender,Linear,4,naive,DKW Sum,0.0,840,76,764,0,1.0,0.7173736079194089,0.0224889944972486,0.9775110055027514
Abalone Gender,Linear,4,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.5452292366191447,0.0134934967483741,0.9865065032516259
Abalone Gender,Linear,4,split,CP Sum,-0.0006544502617801,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,Linear,4,split,CP Minimax,-0.0006544502617801,294,27,764,0,1.0,0.7221156452751659,0.0234884942471235,0.9765115057528765
Abalone Gender,Linear,4,split,DKW Sum,-0.0006544502617801,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,Linear,4,split,DKW Minimax,-0.0006544502617801,294,27,764,0,1.0,0.6059752208249056,0.0284859929964982,0.9715140070035018
Abalone Gender,Linear,5,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,Linear,5,naive,CP Minimax,0.0,840,76,764,0,1.0,0.5918675618855853,0.0094954977488744,0.9905045022511256
Abalone Gender,Linear,5,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,Linear,5,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.5607113851588252,0.0139932466233116,0.9860067533766884
Abalone Gender,Linear,5,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,Linear,5,split,CP Minimax,0.0,294,27,764,0,1.0,0.715422584540194,0.022988744372186,0.977011255627814
Abalone Gender,Linear,5,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,Linear,5,split,DKW Minimax,0.0,294,27,764,0,1.0,0.6747447483395533,0.0349827413706853,0.9650172586293146
Abalone Gender,Linear,6,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,Linear,6,naive,CP Minimax,0.0,840,76,764,0,1.0,0.5790244701124382,0.0094954977488744,0.9905045022511256
Abalone Gender,Linear,6,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,Linear,6,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.553082639760506,0.0134934967483741,0.9865065032516259
Abalone Gender,Linear,6,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,Linear,6,split,CP Minimax,0.0,294,27,764,0,1.0,0.7455610840461084,0.0244879939969985,0.9755120060030015
Abalone Gender,Linear,6,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,Linear,6,split,DKW Minimax,0.0,294,27,764,0,1.0,0.710604037453228,0.03998024012006,0.96001975987994
Abalone Gender,Linear,7,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,Linear,7,naive,CP Minimax,0.0,840,76,764,0,1.0,0.54430881471273,0.0089957478739369,0.9910042521260631
Abalone Gender,Linear,7,naive,DKW Sum,0.0,840,76,764,0,1.0,0.4083045614437404,0.0099952476238119,0.9900047523761881
Abalone Gender,Linear,7,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.5155968364734802,0.0124939969984992,0.9875060030015008
Abalone Gender,Linear,7,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,Linear,7,split,CP Minimax,0.0,294,27,764,0,1.0,0.7188438958742367,0.022988744372186,0.977011255627814
Abalone Gender,Linear,7,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,Linear,7,split,DKW Minimax,0.0,294,27,764,0,1.0,0.6675959033819103,0.0339832416208104,0.9660167583791897
Abalone Gender,Linear,8,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,Linear,8,naive,CP Minimax,0.0,840,76,764,0,1.0,0.5712938170914688,0.0094954977488744,0.9905045022511256
Abalone Gender,Linear,8,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,Linear,8,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.5297545666223485,0.0129937468734367,0.9870062531265633
Abalone Gender,Linear,8,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,Linear,8,split,CP Minimax,0.0,294,27,764,0,1.0,0.6985188254768016,0.0219892446223111,0.9780107553776889
Abalone Gender,Linear,8,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,Linear,8,split,DKW Minimax,0.0,294,27,764,0,1.0,0.5916117720654455,0.0269867433716858,0.9730132566283142
Abalone Gender,Linear,9,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,Linear,9,naive,CP Minimax,0.0,840,76,764,0,1.0,0.6334917605080581,0.0104949974987493,0.9895050025012507
Abalone Gender,Linear,9,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,Linear,9,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.6071979130213313,0.015492496248124,0.984507503751876
Abalone Gender,Linear,9,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,Linear,9,split,CP Minimax,0.0,294,27,764,0,1.0,0.6950587379272335,0.0219892446223111,0.9780107553776889
Abalone Gender,Linear,9,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,Linear,9,split,DKW Minimax,0.0,294,27,764,0,1.0,0.6567104166176192,0.0329837418709354,0.9670162581290646
Abalone Gender,MLP,0,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,MLP,0,naive,CP Minimax,0.0,840,76,764,0,1.0,0.5957104065535038,0.0094954977488744,0.9905045022511256
Abalone Gender,MLP,0,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,MLP,0,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.564638086729506,0.0139932466233116,0.9860067533766884
Abalone Gender,MLP,0,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,MLP,0,split,CP Minimax,0.0,294,27,764,0,1.0,0.688277102087895,0.0214894947473736,0.9785105052526264
Abalone Gender,MLP,0,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,MLP,0,split,DKW Minimax,0.0,294,27,764,0,1.0,0.6458341139773269,0.0319842421210605,0.9680157578789395
Abalone Gender,MLP,1,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,MLP,1,naive,CP Minimax,0.0,840,76,764,0,1.0,0.5980659346051971,0.0099952476238119,0.9900047523761881
Abalone Gender,MLP,1,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,MLP,1,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.5620202856823855,0.0139932466233116,0.9860067533766884
Abalone Gender,MLP,1,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,MLP,1,split,CP Minimax,0.0,294,27,764,0,1.0,0.5681567734549005,0.0169917458729364,0.9830082541270636
Abalone Gender,MLP,1,split,DKW Sum,0.0,294,27,764,0,1.0,0.4310146056425753,0.0184909954977488,0.9815090045022512
Abalone Gender,MLP,1,split,DKW Minimax,0.0,294,27,764,0,1.0,0.5150100950509574,0.0224889944972486,0.9775110055027514
Abalone Gender,MLP,2,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,MLP,2,naive,CP Minimax,0.0,840,76,764,0,1.0,0.6410714285594448,0.0104949974987493,0.9895050025012507
Abalone Gender,MLP,2,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,MLP,2,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.6109253067924713,0.0159922461230615,0.9840077538769385
Abalone Gender,MLP,2,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,MLP,2,split,CP Minimax,0.0,294,27,764,0,1.0,0.6744854602183418,0.0209897448724362,0.9790102551275638
Abalone Gender,MLP,2,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,MLP,2,split,DKW Minimax,0.0,294,27,764,0,1.0,0.6205599671370681,0.0294854927463731,0.9705145072536269
Abalone Gender,MLP,3,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,MLP,3,naive,CP Minimax,0.0,840,76,764,0,1.0,0.6233561631813458,0.0104949974987493,0.9895050025012507
Abalone Gender,MLP,3,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,MLP,3,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.5903872544096993,0.0149927463731865,0.9850072536268135
Abalone Gender,MLP,3,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,MLP,3,split,CP Minimax,0.0,294,27,764,0,1.0,0.6255642669825876,0.0189907453726863,0.9810092546273137
Abalone Gender,MLP,3,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,MLP,3,split,DKW Minimax,0.0,294,27,764,0,1.0,0.5805883346436197,0.0264869934967483,0.9735130065032517
Abalone Gender,MLP,4,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,MLP,4,naive,CP Minimax,0.0,840,76,764,0,1.0,0.6646001563769235,0.0114944972486243,0.9885055027513757
Abalone Gender,MLP,4,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,MLP,4,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.631484996892551,0.0169917458729364,0.9830082541270636
Abalone Gender,MLP,4,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,MLP,4,split,CP Minimax,0.0,294,27,764,0,1.0,0.7188438958742367,0.022988744372186,0.977011255627814
Abalone Gender,MLP,4,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,MLP,4,split,DKW Minimax,0.0,294,27,764,0,1.0,0.6567104166176192,0.0329837418709354,0.9670162581290646
Abalone Gender,MLP,5,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,MLP,5,naive,CP Minimax,0.0,840,76,764,0,1.0,0.6171967307609698,0.0099952476238119,0.9900047523761881
Abalone Gender,MLP,5,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,MLP,5,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.589078353886139,0.0149927463731865,0.9850072536268135
Abalone Gender,MLP,5,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,MLP,5,split,CP Minimax,0.0,294,27,764,0,1.0,0.6537076808529065,0.0199902451225612,0.9800097548774388
Abalone Gender,MLP,5,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,MLP,5,split,DKW Minimax,0.0,294,27,764,0,1.0,0.6132661260855669,0.0289857428714357,0.9710142571285643
Abalone Gender,MLP,6,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,MLP,6,naive,CP Minimax,0.0,840,76,764,0,1.0,0.6434132284035401,0.0109947473736868,0.9890052526263132
Abalone Gender,MLP,6,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,MLP,6,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.605889012497771,0.015492496248124,0.984507503751876
Abalone Gender,MLP,6,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,MLP,6,split,CP Minimax,0.0,294,27,764,0,1.0,0.6779835443574886,0.0209897448724362,0.9790102551275638
Abalone Gender,MLP,6,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,MLP,6,split,DKW Minimax,0.0,294,27,764,0,1.0,0.6059752208249056,0.0284859929964982,0.9715140070035018
Abalone Gender,MLP,7,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,MLP,7,naive,CP Minimax,0.0,840,76,764,0,1.0,0.6233561631813458,0.0104949974987493,0.9895050025012507
Abalone Gender,MLP,7,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,MLP,7,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.5557004408076264,0.0134934967483741,0.9865065032516259
Abalone Gender,MLP,7,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,MLP,7,split,CP Minimax,0.0,294,27,764,0,1.0,0.6985188254768016,0.0219892446223111,0.9780107553776889
Abalone Gender,MLP,7,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,MLP,7,split,DKW Minimax,0.0,294,27,764,0,1.0,0.6675959033819103,0.0339832416208104,0.9660167583791897
Abalone Gender,MLP,8,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,MLP,8,naive,CP Minimax,0.0,840,76,764,0,1.0,0.6309610005906252,0.0104949974987493,0.9895050025012507
Abalone Gender,MLP,8,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,MLP,8,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.5956228565039401,0.0149927463731865,0.9850072536268135
Abalone Gender,MLP,8,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,MLP,8,split,CP Minimax,0.0,294,27,764,0,1.0,0.6501657142402715,0.0199902451225612,0.9800097548774388
Abalone Gender,MLP,8,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,MLP,8,split,DKW Minimax,0.0,294,27,764,0,1.0,0.5625207361074219,0.0249877438719359,0.9750122561280641
Abalone Gender,MLP,9,naive,CP Sum,0.0,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,MLP,9,naive,CP Minimax,0.0,840,76,764,0,1.0,0.6398094673056995,0.0104949974987493,0.9895050025012507
Abalone Gender,MLP,9,naive,DKW Sum,0.0,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,MLP,9,naive,DKW Minimax,0.0,840,76,764,0,1.0,0.6006534104035303,0.015492496248124,0.984507503751876
Abalone Gender,MLP,9,split,CP Sum,0.0,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,MLP,9,split,CP Minimax,0.0,294,27,764,0,1.0,0.6915920732426717,0.0219892446223111,0.9780107553776889
Abalone Gender,MLP,9,split,DKW Sum,0.0,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,MLP,9,split,DKW Minimax,0.0,294,27,764,0,1.0,0.65314374297092,0.032483991995998,0.967516008004002
Abalone Gender,NearestClassMean,0,naive,CP Sum,0.012675668228162,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,NearestClassMean,0,naive,CP Minimax,0.012675668228162,840,76,764,0,1.0,0.5993449463361418,0.0099952476238119,0.9900047523761881
Abalone Gender,NearestClassMean,0,naive,DKW Sum,0.012675668228162,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,NearestClassMean,0,naive,DKW Minimax,0.012675668228162,840,76,764,0,1.0,0.5607113851588252,0.0139932466233116,0.9860067533766884
Abalone Gender,NearestClassMean,0,split,CP Sum,0.0195889247226064,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,NearestClassMean,0,split,CP Minimax,0.0195889247226064,294,27,764,0,1.0,0.6501657142402715,0.0199902451225612,0.9800097548774388
Abalone Gender,NearestClassMean,0,split,DKW Sum,0.0195889247226064,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,NearestClassMean,0,split,DKW Minimax,0.0195889247226064,294,27,764,0,1.0,0.5951479369224847,0.0274864932466233,0.9725135067533767
Abalone Gender,NearestClassMean,1,naive,CP Sum,0.0160168090383025,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,NearestClassMean,1,naive,CP Minimax,0.0160168090383025,840,76,764,0,1.0,0.5854524760564837,0.0094954977488744,0.9905045022511256
Abalone Gender,NearestClassMean,1,naive,DKW Sum,0.0160168090383025,840,76,764,0,1.0,0.104531942959921,0.0064969984992496,0.9935030015007504
Abalone Gender,NearestClassMean,1,naive,DKW Minimax,0.0160168090383025,840,76,764,0,1.0,0.5491559381898253,0.0134934967483741,0.9865065032516259
Abalone Gender,NearestClassMean,1,split,CP Sum,-0.0402064593996289,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,NearestClassMean,1,split,CP Minimax,-0.0402064593996289,294,27,764,0,1.0,0.5936123027960156,0.0174914957478739,0.9825085042521261
Abalone Gender,NearestClassMean,1,split,DKW Sum,-0.0402064593996289,294,27,764,0,1.0,0.449169103004476,0.0194904952476238,0.9805095047523762
Abalone Gender,NearestClassMean,1,split,DKW Minimax,-0.0402064593996289,294,27,764,0,1.0,0.5369976160259639,0.0234884942471235,0.9765115057528765
Abalone Gender,NearestClassMean,2,naive,CP Sum,-0.0465348580876274,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,NearestClassMean,2,naive,CP Minimax,-0.0465348580876274,840,76,764,0,1.0,0.6559948155645262,0.0109947473736868,0.9890052526263132
Abalone Gender,NearestClassMean,2,naive,DKW Sum,-0.0465348580876274,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,NearestClassMean,2,naive,DKW Minimax,-0.0465348580876274,840,76,764,0,1.0,0.609616406268911,0.0159922461230615,0.9840077538769385
Abalone Gender,NearestClassMean,2,split,CP Sum,0.0369723953293433,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,NearestClassMean,2,split,CP Minimax,0.0369723953293433,294,27,764,0,1.0,0.6467974745798422,0.0194904952476238,0.9805095047523762
Abalone Gender,NearestClassMean,2,split,DKW Sum,0.0369723953293433,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,NearestClassMean,2,split,DKW Minimax,0.0369723953293433,294,27,764,0,1.0,0.6097205391769656,0.0284859929964982,0.9715140070035018
Abalone Gender,NearestClassMean,3,naive,CP Sum,-0.0156034720308624,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,NearestClassMean,3,naive,CP Minimax,-0.0156034720308624,840,76,764,0,1.0,0.6133799109255509,0.0099952476238119,0.9900047523761881
Abalone Gender,NearestClassMean,3,naive,DKW Sum,-0.0156034720308624,840,76,764,0,1.0,0.0578659223741617,0.0059972486243121,0.9940027513756879
Abalone Gender,NearestClassMean,3,naive,DKW Minimax,-0.0156034720308624,840,76,764,0,1.0,0.5827450116506899,0.0144929964982491,0.9855070035017509
Abalone Gender,NearestClassMean,3,split,CP Sum,0.0007795463882773,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
Abalone Gender,NearestClassMean,3,split,CP Minimax,0.0007795463882773,294,27,764,0,1.0,0.6641218798817079,0.0204899949974987,0.9795100050025013
Abalone Gender,NearestClassMean,3,split,DKW Sum,0.0007795463882773,294,27,764,0,1.0,0.0919038908480928,0.0109947473736868,0.9890052526263132
Abalone Gender,NearestClassMean,3,split,DKW Minimax,0.0007795463882773,294,27,764,0,1.0,0.5916117720654455,0.0269867433716858,0.9730132566283142
Abalone Gender,NearestClassMean,4,naive,CP Sum,0.013192339487462,840,76,764,0,1.0,0.0170551110583493,0.0014994997498749,0.998500500250125
Abalone Gender,NearestClassMean,4,naive,CP Minimax,0.013192339487462,840,76,764,0,1.0,0.5637620726514166,0.0089957478739369,0.9910042521260631
Abalone Gender,NearestClassMean,4,naive,DKW Sum,0.013192339487462,840,76,764,0,1.0,0.589078353886139,0.0149927463731865,0.9850072536268135
Abalone Gender,NearestClassMean,4,naive,DKW Minimax,0.013192339487462,840,76,764,0,1.0,0.5349901687165894,0.0129937468734367,0.9870062531265633
Abalone Gender,NearestClassMean,4,split,CP Sum,0.0424134184313057,294,27,764,0,1.0,0.0412465989324497,0.0034984992496248,0.9965015007503752
