dataset,model,seed,mode,n_cert,n_cert_minority,train_ratio,n_features,clf_fit_err,clf_test_err,optimism,method,fit,Accuracy,G-Mean,F1,err_0,err_1,U_0,U_1,delta_0,delta_1,covered_0,covered_1,reason,seconds
Abalone Gender,GradientBoosting,5,naive,840,76,10.052631578947368,8,0.3092105263157895,0.5,0.1907894736842105,Baseline,True,0.5,0.1136559861051958,0.0255102040816326,0.013089005235602,0.986910994764398,,,,,,,,
Abalone Gender,GradientBoosting,5,naive,840,76,10.052631578947368,8,0.3092105263157895,0.5,0.1907894736842105,Threshold,True,0.5032722513089005,0.3550572111661983,0.2278738555442523,0.1400523560209424,0.8534031413612565,,,,,,,,
Abalone Gender,GradientBoosting,5,naive,840,76,10.052631578947368,8,0.3092105263157895,0.5,0.1907894736842105,SMOTE,True,0.5078534031413613,0.3188455884145037,0.1861471861471861,0.0968586387434555,0.887434554973822,,,,,,,,
Abalone Gender,GradientBoosting,5,naive,840,76,10.052631578947368,8,0.3092105263157895,0.5,0.1907894736842105,Balanced Weights,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,5,naive,840,76,10.052631578947368,8,0.3092105263157895,0.5,0.1907894736842105,Slacks Deltas,True,0.5032722513089005,0.4141134550754364,0.304307974335472,0.2107329842931937,0.7827225130890052,,,,,,,,
Abalone Gender,GradientBoosting,5,naive,840,76,10.052631578947368,8,0.3092105263157895,0.5,0.1907894736842105,Min Deltas,True,0.5052356020942408,0.4448471305972581,0.3493975903614458,0.2552356020942408,0.7342931937172775,,,,,,,,
Abalone Gender,GradientBoosting,5,naive,840,76,10.052631578947368,8,0.3092105263157895,0.5,0.1907894736842105,F Deltas,True,0.5019633507853403,0.3545163773241926,0.2274111675126903,0.1426701570680628,0.8534031413612565,,,,,,,,
Abalone Gender,GradientBoosting,5,naive,840,76,10.052631578947368,8,0.3092105263157895,0.5,0.1907894736842105,CP Sum,True,0.5013089005235603,0.3906777550654147,0.2729007633587786,0.1845549738219895,0.81282722513089,0.1140495610337486,0.1826789929790314,0.0029987493746873,0.0159922461230615,False,False,,
Abalone Gender,GradientBoosting,5,naive,840,76,10.052631578947368,8,0.3092105263157895,0.5,0.1907894736842105,CP Minimax,True,0.5058900523560209,0.4190730744331652,0.3105022831050228,0.2107329842931937,0.7774869109947644,0.1629975258868697,0.1605013942840406,0.0034984992496248,0.015492496248124,False,False,,
Abalone Gender,GradientBoosting,5,naive,840,76,10.052631578947368,8,0.3092105263157895,0.5,0.1907894736842105,DKW Sum,True,0.5032722513089005,0.3550572111661983,0.2278738555442523,0.1400523560209424,0.8534031413612565,0.0945151370338475,0.2203495769212254,0.0059972486243121,0.0264869934967483,False,False,,
Abalone Gender,GradientBoosting,5,naive,840,76,10.052631578947368,8,0.3092105263157895,0.5,0.1907894736842105,DKW Minimax,True,0.5078534031413613,0.4261933664599079,0.3200723327305605,0.2159685863874345,0.768324607329843,0.172170831727822,0.1821110713816285,0.006996748374187,0.0249877438719359,False,False,,
Abalone Gender,GradientBoosting,5,split,294,27,10.052631578947368,8,0.1632653061224489,0.4967277486910995,0.3334624425686505,Baseline,True,0.5032722513089005,0.1297595155119762,0.0331210191082802,0.0104712041884816,0.9829842931937172,,,,,,,,
Abalone Gender,GradientBoosting,5,split,294,27,10.052631578947368,8,0.1632653061224489,0.4967277486910995,0.3334624425686505,Threshold,True,0.5,0.2648640336728146,0.1318181818181818,0.0759162303664921,0.9240837696335078,,,,,,,,
Abalone Gender,GradientBoosting,5,split,294,27,10.052631578947368,8,0.1632653061224489,0.4967277486910995,0.3334624425686505,SMOTE,True,0.4993455497382199,0.305958122171455,0.1729729729729729,0.1060209424083769,0.8952879581151832,,,,,,,,
Abalone Gender,GradientBoosting,5,split,294,27,10.052631578947368,8,0.1632653061224489,0.4967277486910995,0.3334624425686505,Balanced Weights,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,5,split,294,27,10.052631578947368,8,0.1632653061224489,0.4967277486910995,0.3334624425686505,Slacks Deltas,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,5,split,294,27,10.052631578947368,8,0.1632653061224489,0.4967277486910995,0.3334624425686505,Min Deltas,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,5,split,294,27,10.052631578947368,8,0.1632653061224489,0.4967277486910995,0.3334624425686505,F Deltas,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,5,split,294,27,10.052631578947368,8,0.1632653061224489,0.4967277486910995,0.3334624425686505,CP Sum,True,0.4980366492146597,0.0,0.0,0.0039267015706806,1.0,0.0412465989324497,1.0,0.0034984992496248,0.0005,True,True,,
Abalone Gender,GradientBoosting,5,split,294,27,10.052631578947368,8,0.1632653061224489,0.4967277486910995,0.3334624425686505,CP Minimax,True,0.4764397905759162,0.4739720192893397,0.5006242197253433,0.5719895287958116,0.475130890052356,0.6572432537886295,0.6180543116412671,0.0199902451225612,0.0714644822411205,True,True,,
Abalone Gender,GradientBoosting,5,split,294,27,10.052631578947368,8,0.1632653061224489,0.4967277486910995,0.3334624425686505,DKW Sum,True,0.4980366492146597,0.0,0.0,0.0039267015706806,1.0,0.0919038908480928,1.0,0.0109947473736868,0.0005,True,True,,
Abalone Gender,GradientBoosting,5,split,294,27,10.052631578947368,8,0.1632653061224489,0.4967277486910995,0.3334624425686505,DKW Minimax,True,0.4757853403141361,0.4749523700798502,0.49013367281986,0.5523560209424084,0.4960732984293193,0.6024326686342103,0.5789425350897501,0.0279862431215607,0.095452476238119,True,True,,
Abalone Gender,GradientBoosting,6,naive,840,76,10.052631578947368,8,0.3026315789473684,0.5013089005235601,0.1986773215761917,Baseline,True,0.4986910994764398,0.088154231625564,0.0154241645244215,0.0104712041884816,0.9921465968586388,,,,,,,,
Abalone Gender,GradientBoosting,6,naive,840,76,10.052631578947368,8,0.3026315789473684,0.5013089005235601,0.1986773215761917,Threshold,True,0.4888743455497382,0.3684316667174697,0.2468659594985535,0.1897905759162303,0.8324607329842932,,,,,,,,
Abalone Gender,GradientBoosting,6,naive,840,76,10.052631578947368,8,0.3026315789473684,0.5013089005235601,0.1986773215761917,SMOTE,True,0.5,0.2770420221010042,0.1434977578475336,0.0837696335078534,0.9162303664921466,,,,,,,,
Abalone Gender,GradientBoosting,6,naive,840,76,10.052631578947368,8,0.3026315789473684,0.5013089005235601,0.1986773215761917,Balanced Weights,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,6,naive,840,76,10.052631578947368,8,0.3026315789473684,0.5013089005235601,0.1986773215761917,Slacks Deltas,True,0.4829842931937173,0.413247900747039,0.3106457242582897,0.2670157068062827,0.7670157068062827,,,,,,,,
Abalone Gender,GradientBoosting,6,naive,840,76,10.052631578947368,8,0.3026315789473684,0.5013089005235601,0.1986773215761917,Min Deltas,True,0.4829842931937173,0.413247900747039,0.3106457242582897,0.2670157068062827,0.7670157068062827,,,,,,,,
Abalone Gender,GradientBoosting,6,naive,840,76,10.052631578947368,8,0.3026315789473684,0.5013089005235601,0.1986773215761917,F Deltas,True,0.4914921465968586,0.3589538876011432,0.2344827586206896,0.1727748691099476,0.8442408376963351,,,,,,,,
Abalone Gender,GradientBoosting,6,naive,840,76,10.052631578947368,8,0.3026315789473684,0.5013089005235601,0.1986773215761917,CP Sum,True,0.4849476439790576,0.3897140034282567,0.2759889604415823,0.2264397905759162,0.8036649214659686,0.1024020338756083,0.1368134322210163,0.0029987493746873,0.0139932466233116,False,False,,
Abalone Gender,GradientBoosting,6,naive,840,76,10.052631578947368,8,0.3026315789473684,0.5013089005235601,0.1986773215761917,CP Minimax,True,0.4810209424083769,0.4175166991554079,0.3181427343078246,0.2801047120418848,0.7578534031413613,0.1347027731077524,0.1080131139734044,0.0034984992496248,0.0129937468734367,False,False,,
Abalone Gender,GradientBoosting,6,naive,840,76,10.052631578947368,8,0.3026315789473684,0.5013089005235601,0.1986773215761917,DKW Sum,True,0.4888743455497382,0.3684316667174697,0.2468659594985535,0.1897905759162303,0.8324607329842932,0.0966785398185598,0.1821110713816285,0.0064969984992496,0.0249877438719359,False,False,,
Abalone Gender,GradientBoosting,6,naive,840,76,10.052631578947368,8,0.3026315789473684,0.5013089005235601,0.1986773215761917,DKW Minimax,True,0.4869109947643979,0.4330938028231339,0.3400673400673401,0.2905759162303665,0.7356020942408377,0.1529612623316488,0.1562212567768698,0.0064969984992496,0.0244879939969985,False,False,,
Abalone Gender,GradientBoosting,6,split,294,27,10.052631578947368,8,0.1122448979591836,0.5013089005235601,0.3890640025643764,Baseline,True,0.4986910994764398,0.088154231625564,0.0154241645244215,0.0104712041884816,0.9921465968586388,,,,,,,,
Abalone Gender,GradientBoosting,6,split,294,27,10.052631578947368,8,0.1122448979591836,0.5013089005235601,0.3890640025643764,Threshold,True,0.4993455497382199,0.2401110138614011,0.109429569266589,0.06282722513089,0.93848167539267,,,,,,,,
Abalone Gender,GradientBoosting,6,split,294,27,10.052631578947368,8,0.1122448979591836,0.5013089005235601,0.3890640025643764,SMOTE,True,0.5013089005235603,0.2851601333224339,0.1514476614699332,0.0863874345549738,0.9109947643979056,,,,,,,,
Abalone Gender,GradientBoosting,6,split,294,27,10.052631578947368,8,0.1122448979591836,0.5013089005235601,0.3890640025643764,Balanced Weights,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,6,split,294,27,10.052631578947368,8,0.1122448979591836,0.5013089005235601,0.3890640025643764,Slacks Deltas,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,6,split,294,27,10.052631578947368,8,0.1122448979591836,0.5013089005235601,0.3890640025643764,Min Deltas,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,6,split,294,27,10.052631578947368,8,0.1122448979591836,0.5013089005235601,0.3890640025643764,F Deltas,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,6,split,294,27,10.052631578947368,8,0.1122448979591836,0.5013089005235601,0.3890640025643764,CP Sum,True,0.5006544502617801,0.036178730264621,0.0026143790849673,0.0,0.9986910994764396,0.0412465989324497,1.0,0.0034984992496248,0.0005,True,True,,
Abalone Gender,GradientBoosting,6,split,294,27,10.052631578947368,8,0.1122448979591836,0.5013089005235601,0.3890640025643764,CP Minimax,True,0.4973821989528796,0.4933982079594071,0.5270935960591133,0.5654450261780105,0.4397905759162304,0.7052672054665603,0.6828738628406331,0.0224889944972486,0.080459979989995,True,True,,
Abalone Gender,GradientBoosting,6,split,294,27,10.052631578947368,8,0.1122448979591836,0.5013089005235601,0.3890640025643764,DKW Sum,True,0.5006544502617801,0.036178730264621,0.0026143790849673,0.0,0.9986910994764396,0.0919038908480928,1.0,0.0109947473736868,0.0005,True,True,,
Abalone Gender,GradientBoosting,6,split,294,27,10.052631578947368,8,0.1122448979591836,0.5013089005235601,0.3890640025643764,DKW Minimax,True,0.4954188481675393,0.4925745883238002,0.5208203853325046,0.5575916230366492,0.4515706806282722,0.6567104166176192,0.6443973536063965,0.0329837418709354,0.1154424712356178,True,True,,
Abalone Gender,GradientBoosting,7,naive,840,76,10.052631578947368,8,0.3092105263157895,0.4973821989528795,0.18817167263709,Baseline,True,0.5026178010471204,0.1020606737676331,0.0206185567010309,0.0052356020942408,0.9895287958115184,,,,,,,,
Abalone Gender,GradientBoosting,7,naive,840,76,10.052631578947368,8,0.3092105263157895,0.4973821989528795,0.18817167263709,Threshold,True,0.5019633507853403,0.247828484669653,0.1161440185830429,0.0615183246073298,0.9345549738219896,,,,,,,,
Abalone Gender,GradientBoosting,7,naive,840,76,10.052631578947368,8,0.3092105263157895,0.4973821989528795,0.18817167263709,SMOTE,True,0.5104712041884817,0.3308464539837074,0.1991434689507494,0.1007853403141361,0.8782722513089005,,,,,,,,
Abalone Gender,GradientBoosting,7,naive,840,76,10.052631578947368,8,0.3092105263157895,0.4973821989528795,0.18817167263709,Balanced Weights,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,7,naive,840,76,10.052631578947368,8,0.3092105263157895,0.4973821989528795,0.18817167263709,Slacks Deltas,True,0.5137434554973822,0.3865890377726499,0.2650840751730959,0.1479057591623036,0.824607329842932,,,,,,,,
Abalone Gender,GradientBoosting,7,naive,840,76,10.052631578947368,8,0.3092105263157895,0.4973821989528795,0.18817167263709,Min Deltas,True,0.5143979057591623,0.3857350051556917,0.2638888888888889,0.1452879581151832,0.8259162303664922,,,,,,,,
Abalone Gender,GradientBoosting,7,naive,840,76,10.052631578947368,8,0.3092105263157895,0.4973821989528795,0.18817167263709,F Deltas,True,0.5085078534031413,0.3316507013623709,0.2002129925452609,0.1060209424083769,0.8769633507853403,,,,,,,,
Abalone Gender,GradientBoosting,7,naive,840,76,10.052631578947368,8,0.3092105263157895,0.4973821989528795,0.18817167263709,CP Sum,True,0.5019633507853403,0.247828484669653,0.1161440185830429,0.0615183246073298,0.9345549738219896,0.0292553556827021,0.1605013942840406,0.0014994997498749,0.015492496248124,False,False,,
Abalone Gender,GradientBoosting,7,naive,840,76,10.052631578947368,8,0.3092105263157895,0.4973821989528795,0.18817167263709,CP Minimax,True,0.512434554973822,0.3927137846618942,0.2731707317073171,0.1583769633507853,0.8167539267015707,0.1074228510486969,0.1368134322210163,0.0029987493746873,0.0139932466233116,False,False,,
Abalone Gender,GradientBoosting,7,naive,840,76,10.052631578947368,8,0.3092105263157895,0.4973821989528795,0.18817167263709,DKW Sum,True,0.5019633507853403,0.247828484669653,0.1161440185830429,0.0615183246073298,0.9345549738219896,0.0631015244684025,0.1821110713816285,0.0059972486243121,0.0249877438719359,True,False,,
Abalone Gender,GradientBoosting,7,naive,840,76,10.052631578947368,8,0.3092105263157895,0.4973821989528795,0.18817167263709,DKW Minimax,True,0.5130890052356021,0.426428461083869,0.3186813186813186,0.2015706806282722,0.7722513089005235,0.1643174285864608,0.1562212567768698,0.006996748374187,0.0244879939969985,False,False,,
Abalone Gender,GradientBoosting,7,split,294,27,10.052631578947368,8,0.1530612244897959,0.5,0.3469387755102041,Baseline,True,0.5,0.1191243302978555,0.0279898218829516,0.0143979057591623,0.9856020942408376,,,,,,,,
Abalone Gender,GradientBoosting,7,split,294,27,10.052631578947368,8,0.1530612244897959,0.5,0.3469387755102041,Threshold,True,0.5052356020942408,0.2532646413078078,0.1209302325581395,0.0575916230366492,0.9319371727748692,,,,,,,,
Abalone Gender,GradientBoosting,7,split,294,27,10.052631578947368,8,0.1530612244897959,0.5,0.3469387755102041,SMOTE,True,0.5085078534031413,0.3190765522900746,0.1863488624052004,0.0955497382198952,0.887434554973822,,,,,,,,
Abalone Gender,GradientBoosting,7,split,294,27,10.052631578947368,8,0.1530612244897959,0.5,0.3469387755102041,Balanced Weights,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,7,split,294,27,10.052631578947368,8,0.1530612244897959,0.5,0.3469387755102041,Slacks Deltas,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,7,split,294,27,10.052631578947368,8,0.1530612244897959,0.5,0.3469387755102041,Min Deltas,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,7,split,294,27,10.052631578947368,8,0.1530612244897959,0.5,0.3469387755102041,F Deltas,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,7,split,294,27,10.052631578947368,8,0.1530612244897959,0.5,0.3469387755102041,CP Sum,True,0.5,0.0625402477246088,0.0077922077922077,0.0039267015706806,0.9960732984293194,0.0412465989324497,1.0,0.0034984992496248,0.0005,True,True,,
Abalone Gender,GradientBoosting,7,split,294,27,10.052631578947368,8,0.1530612244897959,0.5,0.3469387755102041,CP Minimax,True,0.518979057591623,0.5182849421599107,0.5315487571701721,0.5078534031413613,0.4541884816753926,0.688277102087895,0.6510344490480968,0.0214894947473736,0.0759622311155577,True,True,,
Abalone Gender,GradientBoosting,7,split,294,27,10.052631578947368,8,0.1530612244897959,0.5,0.3469387755102041,DKW Sum,True,0.5,0.0625402477246088,0.0077922077922077,0.0039267015706806,0.9960732984293194,0.0919038908480928,1.0,0.0109947473736868,0.0005,True,True,,
Abalone Gender,GradientBoosting,7,split,294,27,10.052631578947368,8,0.1530612244897959,0.5,0.3469387755102041,DKW Minimax,True,0.518324607329843,0.5177276561417671,0.5300127713920817,0.506544502617801,0.4568062827225131,0.6567104166176192,0.6119423898419444,0.0329837418709354,0.1044479739869935,True,True,,
Abalone Gender,GradientBoosting,8,naive,840,76,10.052631578947368,8,0.2565789473684211,0.4986910994764398,0.2421121521080187,Baseline,True,0.5013089005235603,0.1295018002317355,0.032994923857868,0.0143979057591623,0.9829842931937172,,,,,,,,
Abalone Gender,GradientBoosting,8,naive,840,76,10.052631578947368,8,0.2565789473684211,0.4986910994764398,0.2421121521080187,Threshold,True,0.5137434554973822,0.4167692188517496,0.3049579045837231,0.1858638743455497,0.7866492146596858,,,,,,,,
Abalone Gender,GradientBoosting,8,naive,840,76,10.052631578947368,8,0.2565789473684211,0.4986910994764398,0.2421121521080187,SMOTE,True,0.5026178010471204,0.2285596682333285,0.0995260663507109,0.0497382198952879,0.9450261780104712,,,,,,,,
Abalone Gender,GradientBoosting,8,naive,840,76,10.052631578947368,8,0.2565789473684211,0.4986910994764398,0.2421121521080187,Balanced Weights,False,,,,,,,,,,,,,
Abalone Gender,GradientBoosting,8,naive,840,76,10.052631578947368,8,0.2565789473684211,0.4986910994764398,0.2421121521080187,Slacks Deltas,True,0.5137434554973822,0.4029288213788163,0.2862632084534102,0.1675392670157068,0.8049738219895288,,,,,,,,
Abalone Gender,GradientBoosting,8,naive,840,76,10.052631578947368,8,0.2565789473684211,0.4986910994764398,0.2421121521080187,Min Deltas,True,0.5150523560209425,0.4283525699464285,0.3208065994500458,0.1989528795811518,0.7709424083769634,,,,,,,,
Abalone Gender,GradientBoosting,8,naive,840,76,10.052631578947368,8,0.2565789473684211,0.4986910994764398,0.2421121521080187,F Deltas,True,0.5111256544502618,0.3760214016714381,0.2522522522522522,0.1426701570680628,0.8350785340314136,,,,,,,,
Abalone Gender,GradientBoosting,8,naive,840,76,10.052631578947368,8,0.2565789473684211,0.4986910994764398,0.2421121521080187,CP Sum,True,0.5137434554973822,0.4167692188517496,0.3049579045837231,0.1858638743455497,0.7866492146596858,0.1173362782962924,0.1605013942840406,0.0029987493746873,0.015492496248124,False,False,,
